time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2016-08-12T09:24:34.910Z,19.1836667,-155.6401667,1.817,3.05,ml,45,72,0.0665,0.22,hv,hv61372256,2016-08-12T15:08:04.403Z,"17km W of Pahala, Hawaii",earthquake,0.33,0.66,0.148,23,reviewed,hv,hv
2016-08-12T09:08:05.890Z,36.5765,-121.1765,7.78,3.41,mw,82,49,0.008619,0.08,nc,nc72675941,2016-08-13T07:33:52.046Z,"21km NE of Soledad, California",earthquake,0.1,0.18,,5,reviewed,nc,nc
2016-08-12T08:30:08.810Z,-6.5606,104.9132,68.28,5.1,mb,,70,2.928,1.24,us,us10006d92,2016-08-12T08:46:34.457Z,"80km WNW of Cangkeuteuk Sabrang, Indonesia",earthquake,3.8,7.2,0.073,62,reviewed,us,us
2016-08-12T08:28:04.280Z,19.3808333,-155.283,2.272,2.52,ml,35,46,0.005797,0.07,hv,hv61372231,2016-08-12T20:13:56.016Z,"7km SW of Volcano, Hawaii",earthquake,0.15,0.16,0.194,20,reviewed,hv,hv
2016-08-12T08:27:22.160Z,-22.5465,-66.1521,253.36,4.3,mb,,69,1.913,0.79,us,us10006d8q,2016-08-12T08:49:56.191Z,"50km WNW of Abra Pampa, Argentina",earthquake,5,10.3,0.109,24,reviewed,us,us
2016-08-12T08:11:48.430Z,-29.1935,61.0108,10,5,mb,,54,9.303,0.82,us,us10006d8p,2016-08-12T08:29:18.027Z,"Southwest Indian Ridge",earthquake,10,1.9,0.082,48,reviewed,us,us
2016-08-12T08:03:13.850Z,-22.7464,173.3572,10,4.8,mb,,109,5.097,0.86,us,us10006d8l,2016-08-12T08:20:24.052Z,"139km ESE of Ile Hunter, New Caledonia",earthquake,10.3,1.9,0.125,20,reviewed,us,us
2016-08-12T07:52:43.120Z,-22.941,172.5161,10,4.7,mb,,115,4.403,0.75,us,us10006d8h,2016-08-12T08:15:16.306Z,"76km SE of Ile Hunter, New Caledonia",earthquake,9.9,1.9,0.13,18,reviewed,us,us
2016-08-12T07:17:15.980Z,-6.5749,104.9041,52.94,5,mb,,56,2.932,1.37,us,us10006d82,2016-08-12T07:35:28.014Z,"81km WNW of Cangkeuteuk Sabrang, Indonesia",earthquake,6.3,6.6,0.076,56,reviewed,us,us
2016-08-12T06:56:56.240Z,27.1807,103.5792,10,4.7,mb,,44,6.905,0.87,us,us10006d7x,2016-08-12T07:15:13.402Z,"5km ESE of Wenping, China",earthquake,9.8,1.9,0.069,64,reviewed,us,us
2016-08-12T06:19:18.020Z,18.5832,146.485,55.92,4.6,mb,,82,3.389,0.58,us,us10006d7u,2016-08-12T06:45:20.576Z,"88km ESE of Agrihan, Northern Mariana Islands",earthquake,9.4,6,0.079,48,reviewed,us,us
2016-08-12T06:14:49.210Z,-22.0145,-68.6717,142.17,4.7,mb,,78,0.572,1.17,us,us10006d7r,2016-08-12T06:37:30.136Z,"56km NNE of Calama, Chile",earthquake,8.1,7.5,0.195,8,reviewed,us,us
2016-08-12T06:06:01.900Z,19.6511,-68.6037,24,3.1,Md,10,237.6,0.65666847,0.36,pr,pr16225005,2016-08-12T07:49:23.184Z,"87km NNE of Miches, Dominican Republic",earthquake,2,22.8,0,5,reviewed,pr,pr
2016-08-12T05:27:10.500Z,36.6385,-98.0775,10.55,4,mb_lg,,49,0.153,0.29,us,us10006d79,2016-08-17T14:08:55.221Z,"20km ENE of Helena, Oklahoma",earthquake,0.7,4.4,0.049,108,reviewed,us,us
2016-08-12T05:06:52.600Z,19.503,-68.5783,56,3.3,Md,14,216,0.61354934,0.56,pr,pr16225003,2016-08-12T05:51:39.143Z,"75km NE of Miches, Dominican Republic",earthquake,3,7.3,0,11,reviewed,pr,pr
2016-08-12T05:04:07.000Z,18.943,-67.6501,33,2.7,Md,7,309.6,0.57851504,0.3,pr,pr16225002,2016-08-12T05:34:27.879Z,"76km NW of San Antonio, Puerto Rico",earthquake,2.1,11.4,0,5,reviewed,pr,pr
2016-08-12T05:02:40.040Z,-21.4609,-175.5977,86.76,4.9,mb,,67,5.827,0.99,us,us10006d77,2016-08-12T06:54:45.922Z,"50km SW of Vaini, Tonga",earthquake,9.6,6.6,0.067,70,reviewed,us,us
2016-08-12T04:57:31.000Z,59.8484,-153.0934,100,2.6,ml,,,,0.52,ak,ak13840749,2016-08-12T05:08:15.939Z,"71km W of Anchor Point, Alaska",earthquake,0.3,0.4,,,automatic,ak,ak
2016-08-12T04:27:56.080Z,27.8826,139.6848,484.69,4.5,mb,,54,2.354,0.85,us,us10006d6y,2016-08-12T04:47:38.606Z,"265km WNW of Chichi-shima, Japan",earthquake,10.9,7.7,0.041,176,reviewed,us,us
2016-08-12T03:29:33.320Z,-25.1394,-177.3386,121,6.2,mwc,,48,8.517,0.75,us,us10006d6d,2016-08-15T14:46:07.000Z,"South of the Fiji Islands",earthquake,10.5,4.9,,,reviewed,us,gcmt
2016-08-12T03:25:04.680Z,-22.7462,173.5047,10,4.8,mb,,117,5.229,0.47,us,us10006d6e,2016-08-12T03:56:53.852Z,"154km ESE of Ile Hunter, New Caledonia",earthquake,6.2,1.7,0.155,17,reviewed,us,us
2016-08-12T02:51:21.000Z,19.2924,-67.4085,43,3,Md,7,320.4,0.86687425,0.11,pr,pr16225001,2016-08-12T04:36:53.228Z,"94km NNW of San Antonio, Puerto Rico",earthquake,1.2,5.3,0,6,reviewed,pr,pr
2016-08-12T02:47:06.860Z,-22.3183,172.9383,10,4.7,mb,,125,4.633,1.1,us,us10006d6a,2016-08-12T03:38:51.725Z,"91km E of Ile Hunter, New Caledonia",earthquake,8.8,1.9,0.099,31,reviewed,us,us
2016-08-12T02:41:37.300Z,-22.4883,173.0261,10,4.6,mb,,110,4.743,0.74,us,us10006d6i,2016-08-12T04:06:16.639Z,"100km E of Ile Hunter, New Caledonia",earthquake,8,1.8,0.146,14,reviewed,us,us
2016-08-12T02:34:44.310Z,-22.6161,173.3123,10,5,mb,,109,5.028,0.6,us,us10006d68,2016-08-12T02:53:58.896Z,"132km E of Ile Hunter, New Caledonia",earthquake,6.8,1.7,0.057,99,reviewed,us,us
2016-08-12T02:26:56.900Z,18.691,-64.311,45,2.6,Md,5,331.2,0.39705536,0.15,pr,pr16225000,2016-08-12T04:35:27.914Z,"44km NE of Road Town, British Virgin Islands",earthquake,6.8,4.9,0,4,reviewed,pr,pr
2016-08-12T02:07:08.050Z,39.403,73.3984,51.16,4.5,mb,,66,2.314,1.07,us,us10006d60,2016-08-12T02:25:35.476Z,"38km SSE of Sary-Tash, Kyrgyzstan",earthquake,7.2,7.4,0.118,21,reviewed,us,us
2016-08-12T01:42:28.230Z,-22.6593,173.2361,10,5.2,mb,,70,4.968,1.01,us,us10006d5p,2016-08-12T02:02:05.707Z,"125km ESE of Ile Hunter, New Caledonia",earthquake,4,1.9,0.057,106,reviewed,us,us
2016-08-12T01:38:36.480Z,-22.6909,173.372,10,5.4,mb,,103,5.098,0.86,us,us10006d5r,2016-08-12T01:58:42.296Z,"139km ESE of Ile Hunter, New Caledonia",earthquake,10.8,1.9,0.069,72,reviewed,us,us
2016-08-12T01:26:35.140Z,-22.4953,173.1114,9.95,7.2,mww,,21,4.822,0.94,us,us10006d5h,2016-08-12T23:09:12.566Z,"109km E of Ile Hunter, New Caledonia",earthquake,6,3.1,,,reviewed,us,us
2016-08-12T01:14:47.060Z,-10.3655,160.7086,3.5,4.8,mb,,158,1.187,0.54,us,us10006d5e,2016-08-12T01:49:56.040Z,"132km SE of Honiara, Solomon Islands",earthquake,9.2,5.8,0.083,45,reviewed,us,us
2016-08-12T01:01:32.960Z,0.9647,96.9384,35.34,4.4,mb,,211,0.72,0.71,us,us10006d5c,2016-08-12T02:12:35.508Z,"178km SSE of Sinabang, Indonesia",earthquake,10.2,11,0.12,20,reviewed,us,us
2016-08-12T00:46:24.680Z,34.4446,86.192,10,4.7,mb,,81,10.752,0.99,us,us10006d57,2016-08-12T01:03:54.648Z,"Western Xizang",earthquake,8.4,1.9,0.065,72,reviewed,us,us
2016-08-11T22:39:24.220Z,51.3688,-174.2246,42.39,3.8,mb,,210,1.353,0.84,us,us10006d4t,2016-08-11T23:25:16.379Z,"92km S of Atka, Alaska",earthquake,4,12.2,0.096,28,reviewed,us,us
2016-08-11T20:53:57.000Z,52.711,-167.0607,19.2,2.5,ml,,,,0.57,ak,ak13840560,2016-08-11T22:26:14.908Z,"124km E of Nikolski, Alaska",earthquake,12.6,14.5,,,reviewed,ak,ak
2016-08-11T18:34:59.000Z,59.7423,-153.3391,114.8,4,ml,,,,0.28,ak,ak13840522,2016-08-12T07:55:23.640Z,"86km W of Anchor Point, Alaska",earthquake,0.9,0.4,,,reviewed,ak,ak
2016-08-11T18:06:06.720Z,-58.9482,-25.2393,48.81,5,mb,,66,7.764,0.84,us,us10006d1x,2016-08-11T18:32:50.090Z,"74km E of Bristol Island, South Sandwich Islands",earthquake,7.2,4.7,0.077,54,reviewed,us,us
2016-08-11T18:01:44.750Z,45.717,-112.1275,9.03,3.24,ml,35,56,0.212,0.19,mb,mb80165464,2016-08-11T22:04:55.852Z,"17km S of Whitehall, Montana",earthquake,0.28,0.63,0.373,27,reviewed,mb,mb
2016-08-11T16:05:06.450Z,20.8635,144.6655,180.44,4.4,mb,,64,5.693,0.87,us,us10006d0j,2016-08-12T14:18:48.854Z,"43km NNW of Farallon de Pajaros, Northern Mariana Islands",earthquake,7.5,6.5,0.047,132,reviewed,us,us
2016-08-11T15:58:58.920Z,-4.0096,129.2294,49.07,4.5,mb,,65,3.202,0.93,us,us10006czu,2016-08-12T14:01:44.415Z,"80km SE of Saparua, Indonesia",earthquake,4.9,8.2,0.087,39,reviewed,us,us
2016-08-11T13:50:56.950Z,37.603,71.7045,114.3,4.5,mb,,103,0.081,1.07,us,us10006cy6,2016-08-11T16:12:18.162Z,"15km NE of Shughnon, Tajikistan",earthquake,7.8,8.1,0.144,14,reviewed,us,us
2016-08-11T12:51:41.540Z,37.6301667,-118.9386667,5.38,2.6,md,37,84,0.02122,0.05,nc,nc72673605,2016-08-12T20:05:14.942Z,"4km SE of Mammoth Lakes, California",earthquake,0.22,0.28,0.318,43,reviewed,nc,nc
2016-08-11T11:20:01.080Z,-5.5654,150.2472,90.46,4.7,mb,,83,2.347,0.85,us,us10006cxq,2016-08-11T11:44:58.999Z,"11km E of Kimbe, Papua New Guinea",earthquake,5.2,6.7,0.06,84,reviewed,us,us
2016-08-11T10:55:14.530Z,7.7304,93.7171,51.81,4.8,mb,,108,4.059,1.08,us,us10006cwl,2016-08-11T11:25:41.275Z,"51km ESE of Mohean, India",earthquake,9.5,7.8,0.085,98,reviewed,us,us
2016-08-11T09:38:17.240Z,16.6194,-98.8835,10,4.9,mb,,189,0.985,1.27,us,us10006cvy,2016-08-11T10:09:10.292Z,"8km WNW of Marquelia, Mexico",earthquake,9.2,1.9,0.028,385,reviewed,us,us
2016-08-11T09:24:28.310Z,36.5778,-12.5912,10,4.7,mb,,68,3.069,1.18,us,us10006cvm,2016-08-11T09:39:13.879Z,"Azores-Cape St. Vincent Ridge",earthquake,5.1,1.9,0.074,56,reviewed,us,us
2016-08-11T08:26:37.140Z,36.1692,-96.9792,7.56,2.6,mb_lg,,63,0.219,0.17,us,us10006cva,2016-08-12T07:15:43.855Z,"9km NE of Stillwater, Oklahoma",earthquake,1,4.4,0.072,50,reviewed,us,us
2016-08-11T08:25:21.700Z,14.5678,-93.6409,42.22,4.6,mb,,186,1.884,0.71,us,us10006cvb,2016-08-11T08:44:40.845Z,"124km SW of Mapastepec, Mexico",earthquake,9.8,4.3,0.069,63,reviewed,us,us
2016-08-11T08:16:26.000Z,18.9785,-67.9486,62,2.7,Md,8,255.6,0.61804092,0.4,pr,pr16224005,2016-08-11T12:17:06.339Z,"65km NE of Punta Cana, Dominican Republic",earthquake,5.1,7.7,0,8,reviewed,pr,pr
2016-08-11T06:40:33.200Z,17.9279,-68.9422,103,3.4,Md,20,313.2,0.78961913,0.4,pr,pr16224003,2016-08-11T07:34:32.577Z,"55km S of La Romana, Dominican Republic",earthquake,5.3,4.4,0,13,reviewed,pr,pr
2016-08-11T06:02:59.330Z,16.677,-98.8651,27.09,4.7,mb,,179,0.925,0.74,us,us10006cuv,2016-08-11T07:01:14.402Z,"11km NNW of Marquelia, Mexico",earthquake,9.9,7.2,0.029,361,reviewed,us,us
2016-08-11T05:21:26.000Z,59.1536,-136.8961,5,2.6,ml,,,,0.67,ak,ak13840083,2016-08-11T05:29:03.680Z,"83km W of Haines, Alaska",earthquake,0.5,0.2,,,automatic,ak,ak
2016-08-11T05:08:38.200Z,18.6208,-67.0544,67,2.7,Md,14,223.2,0.16169675,0.36,pr,pr16224002,2016-08-11T06:25:31.131Z,"13km NNW of Isabela, Puerto Rico",earthquake,1.3,1.6,0,11,reviewed,pr,pr
2016-08-11T01:01:07.760Z,34.4396,86.2437,31.5,4.7,mb,,106,10.795,1.04,us,us10006ctr,2016-08-11T01:13:35.758Z,"Western Xizang",earthquake,12.2,4.6,0.123,20,reviewed,us,us
2016-08-11T00:53:11.200Z,18.165,-68.591,119,3.3,Md,15,212.4,0.3997503,0.23,pr,pr16224000,2016-08-11T04:13:31.672Z,"23km S of Boca de Yuma, Dominican Republic",earthquake,2.7,1.2,0,7,reviewed,pr,pr
2016-08-10T23:38:52.440Z,-22.1175,171.1944,57.92,4.7,mb,,104,3.007,0.75,us,us10006csz,2016-08-19T05:01:02.040Z,"93km WNW of Ile Hunter, New Caledonia",earthquake,9.6,7.1,0.092,36,reviewed,us,us
2016-08-10T23:23:15.330Z,-20.676,-175.2722,59.02,4.9,mb,,64,5.275,0.98,us,us10006csr,2016-08-11T00:27:11.617Z,"51km N of Nuku`alofa, Tonga",earthquake,3.8,5.3,0.068,67,reviewed,us,us
2016-08-10T22:30:02.580Z,48.9451667,-120.6663333,11.25,2.59,ml,12,145,0.6733,0.31,uw,uw61192606,2016-08-19T04:48:13.040Z,"43km NNW of Mazama, Washington",earthquake,0.91,31.61,0.149,45,reviewed,uw,uw
2016-08-10T22:00:54.290Z,33.647,-116.7306667,14.98,2.74,ml,135,15,0.05222,0.17,ci,ci37441431,2016-08-15T21:13:21.178Z,"10km S of Idyllwild, CA",earthquake,0.09,0.19,0.168,193,reviewed,ci,ci
2016-08-10T21:52:54.740Z,2.9042,128.5503,228.74,4.6,mb,,91,2.426,0.68,us,us10006crh,2016-08-19T04:42:50.040Z,"143km NNE of Tobelo, Indonesia",earthquake,6.9,6.5,0.061,80,reviewed,us,us
2016-08-10T20:34:34.000Z,4.7153,126.771,61.05,4.5,mb,,116,2.622,0.69,us,us10006cqy,2016-08-11T13:24:07.118Z,"163km ESE of Sarangani, Philippines",earthquake,8.8,8.2,0.063,74,reviewed,us,us
2016-08-10T17:37:07.000Z,-30.747,-71.407,46.2,4.6,mwr,,,,0.54,us,us10006cnb,2016-08-11T13:53:44.437Z,"25km SW of Ovalle, Chile",earthquake,5.1,5.3,,,reviewed,guc,guc
2016-08-10T17:11:36.270Z,-17.7464,-178.7591,583.34,4.3,mb,,178,3.038,0.53,us,us10006cn4,2016-08-10T23:26:11.210Z,"246km SE of Lambasa, Fiji",earthquake,12.8,9.8,0.084,40,reviewed,us,us
2016-08-10T16:34:54.030Z,35.6679,-97.1893,6.71,3.2,mb_lg,,44,0.013,0.36,us,us10006cmu,2016-08-10T17:01:41.537Z,"0km NE of Luther, Oklahoma",earthquake,1.9,5.4,0.053,93,reviewed,us,us
2016-08-10T15:21:30.760Z,18.8043,-69.32,80.76,3.7,ml,,127,0.06,0.98,us,us10006dui,2016-08-16T02:23:26.421Z,"8km NW of Hato Mayor del Rey, Dominican Republic",earthquake,4,11.8,0.06,36,reviewed,us,us
2016-08-10T14:58:21.440Z,18.7468,145.6134,205.97,4.8,mb,,122,3.49,0.55,us,us10006cmb,2016-08-10T15:18:44.579Z,"6km WSW of Agrihan, Northern Mariana Islands",earthquake,11.1,8.4,0.037,230,reviewed,us,us
2016-08-10T14:46:38.000Z,52.1835,-166.2985,102.5,2.5,ml,9,309.599975232002,1.624154,0.58,ak,ak13839597,2016-08-10T16:20:18.942Z,"188km S of Unalaska, Alaska",earthquake,13,17.4,,,reviewed,ak,ak
2016-08-10T13:12:28.600Z,39.9603333,-122.7846667,8.04,3.84,mw,12,111,0.1169,0.12,nc,nc72673090,2016-08-11T10:37:47.708Z,"33km W of Rancho Tehama Reserve, California",earthquake,0.45,0.74,,4,reviewed,nc,nc
2016-08-10T12:44:03.140Z,39.4681,73.5545,10,4.3,mb,,66,2.44,1.1,us,us10006cl6,2016-08-10T13:10:09.918Z,"39km SE of Sary-Tash, Kyrgyzstan",earthquake,7,1.9,0.143,14,reviewed,us,us
2016-08-10T12:20:20.140Z,36.7052,-98.0959,5,2.8,mb_lg,,46,0.134,0.25,us,us10006cl4,2016-08-10T12:38:49.374Z,"23km ESE of Cherokee, Oklahoma",earthquake,1,2,0.073,49,reviewed,us,us
2016-08-10T12:17:26.440Z,52.846,159.4724,65.97,4.7,mb,,119,0.528,0.84,us,us10006cl5,2016-08-10T12:52:01.088Z,"59km ESE of Petropavlovsk-Kamchatskiy, Russia",earthquake,8.1,3.7,0.038,208,reviewed,us,us
2016-08-10T11:43:08.710Z,36.4978,-99.163,5,2.9,mb_lg,,240,0.175,0.47,us,us10006cky,2016-08-10T12:29:21.288Z,"7km NNE of Mooreland, Oklahoma",earthquake,1.3,2,0.061,70,reviewed,us,us
2016-08-10T11:42:17.000Z,59.0729,-145.252,41.4,2.7,ml,25,287.999976960002,0.9513159,0.36,ak,ak13839419,2016-08-10T16:17:42.859Z,"73km ESE of Middleton Island, Alaska",earthquake,0.8,0.9,,,reviewed,ak,ak
2016-08-10T11:04:49.760Z,35.6771,-97.1894,5,4,mb_lg,,42,0.154,0.46,us,us10006ckm,2016-08-16T06:19:46.388Z,"1km NNE of Luther, Oklahoma",earthquake,1.2,2,0.047,118,reviewed,us,us
2016-08-10T10:49:29.320Z,37.6196,-97.1033,5,2.7,mb_lg,,116,0.529,0.45,us,us10006ckk,2016-08-10T15:57:00.541Z,"7km NNE of Rose Hill, Kansas",earthquake,2.8,2,0.068,56,reviewed,us,us
2016-08-10T10:27:55.700Z,18.6636,-66.5483,28,2.6,Md,9,226.8,0.18595126,0.37,pr,pr16223006,2016-08-10T11:07:02.439Z,"23km NNW of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.6,2.2,0,9,reviewed,pr,pr
2016-08-10T10:23:42.620Z,34.3885,86.1766,10,4.3,mb,,126,12.737,0.71,us,us10006ckh,2016-08-10T10:49:41.360Z,"298km NE of Luring, China",earthquake,4.7,1.9,0.103,27,reviewed,us,us
2016-08-10T09:35:35.640Z,34.3553,86.147,10,4.5,mb,,128,10.714,0.65,us,us10006ck5,2016-08-10T09:55:47.100Z,"294km NE of Luring, China",earthquake,11.4,1.9,0.124,19,reviewed,us,us
2016-08-10T09:04:19.700Z,25.0579,141.9397,10,4.8,mb,,117,2.041,0.7,us,us10006ck0,2016-08-10T09:41:11.647Z,"68km ENE of Iwo Jima, Japan",earthquake,5.8,1.8,0.041,182,reviewed,us,us
2016-08-10T08:20:18.260Z,-32.0802,-71.2826,84.92,5,mb,,72,0.479,0.69,us,us10006cjm,2016-08-10T17:27:25.144Z,"41km N of La Ligua, Chile",earthquake,6.1,6.2,0.058,93,reviewed,us,us
2016-08-10T08:17:46.350Z,5.6625,125.3175,71.59,4.7,mb,,105,1.422,0.92,us,us10006cjn,2016-08-10T08:45:47.094Z,"5km SE of Pangyan, Philippines",earthquake,8.5,8.5,0.068,66,reviewed,us,us
2016-08-10T07:47:15.950Z,38.8238333,-122.84,0.42,2.65,md,57,45,0.003948,0.06,nc,nc72672835,2016-08-10T18:33:19.010Z,"8km NW of The Geysers, California",earthquake,0.1,0.15,0.249,46,reviewed,nc,nc
2016-08-10T06:36:53.510Z,36.2147,-97.5645,6.38,3.2,mb_lg,,30,0.134,0.31,us,us10006cj7,2016-08-10T12:57:56.219Z,"26km WSW of Perry, Oklahoma",earthquake,1.2,6.3,0.052,96,reviewed,us,us
2016-08-10T04:06:59.550Z,5.5762,125.7474,133.52,5.4,mb,,78,1.493,1.12,us,us10006ci7,2016-08-15T11:54:00.435Z,"32km ESE of Kalbay, Philippines",earthquake,7.8,5.6,0.04,216,reviewed,us,us
2016-08-10T03:24:19.480Z,39.3288333,-122.7948333,16.32,2.99,md,54,41,0.1495,0.08,nc,nc72672655,2016-08-11T02:01:54.200Z,"20km NNE of Upper Lake, California",earthquake,0.14,0.29,0.201,73,reviewed,nc,nc
2016-08-10T03:12:17.000Z,60.0478,-153.2733,125.6,3.3,ml,96,35.9999971200002,0.09162816,0.62,ak,ak13839233,2016-08-10T15:36:08.398Z,"56km SSW of Redoubt Volcano, Alaska",earthquake,0.3,0.3,,,reviewed,ak,ak
2016-08-10T03:08:43.200Z,18.7395,-66.1364,44,2.5,Md,10,226.8,0.43119134,0.28,pr,pr16223004,2016-08-10T07:27:57.247Z,"30km N of San Juan, Puerto Rico",earthquake,1.3,2.4,0,6,reviewed,pr,pr
2016-08-10T03:08:26.310Z,39.309,-122.7843333,11.23,2.58,md,44,38,0.1404,0.09,nc,nc72672625,2016-08-11T01:01:29.332Z,"19km NE of Upper Lake, California",earthquake,0.18,0.48,0.24,40,reviewed,nc,nc
2016-08-10T03:00:30.870Z,34.376,86.1432,10,4.3,mb,,128,10.711,0.67,us,us10006chw,2016-08-10T03:25:01.163Z,"295km NE of Luring, China",earthquake,12,2,0.147,13,reviewed,us,us
2016-08-10T02:57:17.510Z,39.3293333,-122.8018333,14.45,5.09,mw,120,32,0.155,0.15,nc,nc72672610,2016-08-16T02:20:24.040Z,"20km NNE of Upper Lake, California",earthquake,0.12,0.21,,6,reviewed,nc,nc
2016-08-10T01:41:23.000Z,57.0389,-155.2424,5,2.5,ml,11,71.9999942400005,0.7509916,0.71,ak,ak13839219,2016-08-10T01:50:38.574Z,"94km SW of Larsen Bay, Alaska",earthquake,0.3,0.3,,,automatic,ak,ak
2016-08-10T00:26:57.600Z,19.2362,-65.1268,103,3.1,Md,12,266.4,0.89382371,0.46,pr,pr16223001,2016-08-10T04:45:18.170Z,"101km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.1,5.3,0,6,reviewed,pr,pr
2016-08-09T22:42:13.600Z,18.2998,-66.7882,119,2.6,Md,11,147.6,0.05659386,0.25,pr,pr16222007,2016-08-19T04:06:11.040Z,"5km W of Cayuco, Puerto Rico",earthquake,2.9,1,0,9,reviewed,pr,pr
2016-08-09T21:54:26.160Z,36.2184,-97.5841,4.21,3.5,mb_lg,,27,0.124,0.36,us,us10006cgk,2016-08-10T03:36:55.419Z,"27km WSW of Perry, Oklahoma",earthquake,2,7.9,0.052,95,reviewed,us,us
2016-08-09T21:46:42.070Z,36.2391,-97.565,1.7,3.9,mb,,20,0.15,0.65,us,us10006cgg,2016-08-11T03:08:45.504Z,"25km WSW of Perry, Oklahoma",earthquake,7.3,8.3,0.296,3,reviewed,us,us
2016-08-09T21:46:34.270Z,36.215,-97.5753,5.46,3.5,mb,,24,0.127,0.38,us,us10006cge,2016-08-10T20:58:39.233Z,"27km WSW of Perry, Oklahoma",earthquake,0.7,7.2,0.248,4,reviewed,us,us
2016-08-09T19:05:21.700Z,18.8043,-66.8626,65,2.5,Md,9,230.4,0.40873345,0.3,pr,pr16222004,2016-08-10T14:19:36.040Z,"35km N of Hatillo, Puerto Rico",earthquake,1.5,2.1,0,8,reviewed,pr,pr
2016-08-09T18:02:52.330Z,40.391,-125.0896667,4.53,2.67,md,16,304,0.5803,0.26,nc,nc72672520,2016-08-12T04:11:57.655Z,"72km WSW of Ferndale, California",earthquake,1.65,1.12,0.138,20,reviewed,nc,nc
2016-08-09T17:56:13.620Z,-31.735,-72.1962,17.68,4.5,mwr,,76,1.122,0.96,us,us10006cds,2016-08-10T14:14:52.746Z,"98km W of Illapel, Chile",earthquake,4.7,3.8,0.036,73,reviewed,us,us
2016-08-09T16:19:44.980Z,36.2966667,-120.7921667,4.45,2.66,md,87,83,0.08093,0.23,nc,nc72672485,2016-08-09T23:09:24.440Z,"31km ENE of King City, California",earthquake,0.31,0.78,0.219,85,reviewed,nc,nc
2016-08-09T15:37:37.800Z,-8.4205,115.6452,22.37,4.3,mb,,83,1.478,0.97,us,us10006cz7,2016-08-14T23:40:14.448Z,"1km ENE of Tibulakasasak, Indonesia",earthquake,8,7.2,0.168,10,reviewed,us,us
2016-08-09T15:34:05.690Z,18.34,146.0913,128.55,4.8,mb,,79,3.095,0.64,us,us10006cd5,2016-08-09T18:12:41.239Z,"42km NE of Pagan, Northern Mariana Islands",earthquake,11.1,7.7,0.06,84,reviewed,us,us
2016-08-09T15:27:08.000Z,51.713,176.0961,25.2,3.1,ml,,,,0.69,ak,ak13838741,2016-08-09T15:51:06.121Z,"72km S of Buldir Island, Alaska",earthquake,2.5,2.3,,,reviewed,ak,ak
2016-08-09T14:32:19.050Z,36.2809,-97.5115,3.86,2.6,mb_lg,,44,0.21,0.31,us,us10006ccv,2016-08-09T22:08:07.126Z,"20km W of Perry, Oklahoma",earthquake,1.4,1.6,0.093,30,reviewed,us,us
2016-08-09T14:26:04.160Z,12.6761,-88.8591,47.91,4.6,mb,,123,1.068,0.77,us,us10006ccu,2016-08-09T17:20:47.364Z,"75km SSW of Puerto El Triunfo, El Salvador",earthquake,9.6,8.1,0.064,72,reviewed,us,us
2016-08-09T14:04:51.840Z,4.616,94.702,27.99,4.5,mb,,173,2.318,0.44,us,us10006ccq,2016-08-09T16:38:01.040Z,"124km SSW of Banda Aceh, Indonesia",earthquake,7.4,7,0.109,25,reviewed,us,us
2016-08-09T13:57:19.000Z,-23.243,-69.41,73.9,4.2,mb,,,,0.97,us,us10006ccn,2016-08-09T16:20:10.848Z,"98km SSW of Calama, Chile",earthquake,5,3.9,0.16,11,reviewed,guc,us
2016-08-09T13:43:01.930Z,-31.6201,-179.8068,226.67,5,mb,,69,2.869,0.71,us,us10006cci,2016-08-09T15:35:04.794Z,"88km WSW of L'Esperance Rock, New Zealand",earthquake,10.2,4.8,0.052,120,reviewed,us,us
2016-08-09T13:38:09.000Z,52.3834,-172.8662,204.2,2.5,ml,,,,0.44,ak,ak13838343,2016-08-09T15:03:42.479Z,"93km ENE of Atka, Alaska",earthquake,10.4,0.8,,,reviewed,ak,ak
2016-08-09T13:21:03.570Z,4.9249,-82.7098,4.34,4.6,mb,,157,3.628,1.03,us,us10006cb0,2016-08-09T14:59:53.271Z,"South of Panama",earthquake,3.7,5.6,0.069,63,reviewed,us,us
2016-08-09T13:06:41.860Z,39.5593,73.5442,10,4.5,mb,,111,2.158,0.63,us,us10006caz,2016-08-09T14:33:22.022Z,"31km SE of Sary-Tash, Kyrgyzstan",earthquake,7.9,1.9,0.15,13,reviewed,us,us
2016-08-09T12:55:39.540Z,36.2965,-120.7951667,4.96,3.34,mw,108,113,0.08058,0.14,nc,nc72672430,2016-08-10T00:23:16.008Z,"31km ENE of King City, California",earthquake,0.2,0.39,,5,reviewed,nc,nc
2016-08-09T11:43:32.000Z,57.7375,-154.5828,57.5,3.1,ml,,,,0.78,ak,ak13838128,2016-08-09T14:54:37.771Z,"42km WNW of Larsen Bay, Alaska",earthquake,0.2,0.4,,,reviewed,ak,ak
2016-08-09T11:27:39.540Z,0.1231,123.7501,138.49,4.9,mb,,46,1.515,1.09,us,us10006cak,2016-08-09T16:05:22.025Z,"38km SW of Molibagu, Indonesia",earthquake,7.5,5.9,0.052,118,reviewed,us,us
